freq,unit,rskpovth,age,sex,geo,time,value
Annual,Percentage,Total,Total,Total,Germany,2013,16.4
Annual,Percentage,Total,Total,Total,Germany,2014,15.9
Annual,Percentage,Total,Total,Total,Germany,2015,15.6
Annual,Percentage,Total,Total,Total,Germany,2016,15.8
Annual,Percentage,Total,Total,Total,Germany,2017,14.5
Annual,Percentage,Total,Total,Total,Germany,2018,14.2
Annual,Percentage,Total,Total,Total,Germany,2019,13.9
Annual,Percentage,Total,Total,Total,Germany,2020,9.0
Annual,Percentage,Total,Total,Total,Germany,2021,11.0
Annual,Percentage,Total,Total,Total,Germany,2022,11.9
Annual,Percentage,Total,Total,Total,Germany,2023,13.0
Annual,Percentage,Total,Total,Total,Germany,2024,12.0
Annual,Percentage,Total,Total,Total,Germany,2025,11.2
Annual,Percentage,Total,Total,Total,Estonia,2003,
Annual,Percentage,Total,Total,Total,Estonia,2004,
Annual,Percentage,Total,Total,Total,Estonia,2005,7.9
Annual,Percentage,Total,Total,Total,Estonia,2006,6.8
Annual,Percentage,Total,Total,Total,Estonia,2007,5.2
Annual,Percentage,Total,Total,Total,Estonia,2008,3.6
Annual,Percentage,Total,Total,Total,Estonia,2009,4.4
Annual,Percentage,Total,Total,Total,Estonia,2010,6.0
Annual,Percentage,Total,Total,Total,Estonia,2011,7.4
Annual,Percentage,Total,Total,Total,Estonia,2012,7.9
Annual,Percentage,Total,Total,Total,Estonia,2013,7.2
Annual,Percentage,Total,Total,Total,Estonia,2014,8.3
Annual,Percentage,Total,Total,Total,Estonia,2015,6.8
Annual,Percentage,Total,Total,Total,Estonia,2016,4.9
Annual,Percentage,Total,Total,Total,Estonia,2017,4.8
Annual,Percentage,Total,Total,Total,Estonia,2018,4.0
Annual,Percentage,Total,Total,Total,Estonia,2019,4.4
Annual,Percentage,Total,Total,Total,Estonia,2020,4.4
Annual,Percentage,Total,Total,Total,Estonia,2021,4.4
Annual,Percentage,Total,Total,Total,Estonia,2022,4.9
Annual,Percentage,Total,Total,Total,Estonia,2023,7.6
Annual,Percentage,Total,Total,Total,Estonia,2024,8.6
Annual,Percentage,Total,Total,Total,Estonia,2025,8.8
Annual,Percentage,Total,Total,Total,Ireland,2003,7.3
Annual,Percentage,Total,Total,Total,Ireland,2004,2.2
Annual,Percentage,Total,Total,Total,Ireland,2005,2.7
Annual,Percentage,Total,Total,Total,Ireland,2006,2.5
Annual,Percentage,Total,Total,Total,Ireland,2007,3.1
Annual,Percentage,Total,Total,Total,Ireland,2008,3.3
Annual,Percentage,Total,Total,Total,Ireland,2009,4.0
Annual,Percentage,Total,Total,Total,Ireland,2010,4.9
Annual,Percentage,Total,Total,Total,Ireland,2011,6.1
Annual,Percentage,Total,Total,Total,Ireland,2012,6.5
Annual,Percentage,Total,Total,Total,Ireland,2013,4.6
Annual,Percentage,Total,Total,Total,Ireland,2014,6.4
Annual,Percentage,Total,Total,Total,Ireland,2015,4.7
Annual,Percentage,Total,Total,Total,Ireland,2016,4.6
Annual,Percentage,Total,Total,Total,Ireland,2017,4.5
Annual,Percentage,Total,Total,Total,Ireland,2018,3.4
Annual,Percentage,Total,Total,Total,Ireland,2019,5.2
Annual,Percentage,Total,Total,Total,Ireland,2020,4.2
Annual,Percentage,Total,Total,Total,Ireland,2021,2.6
Annual,Percentage,Total,Total,Total,Ireland,2022,3.7
Annual,Percentage,Total,Total,Total,Ireland,2023,4.7
Annual,Percentage,Total,Total,Total,Ireland,2024,4.5
Annual,Percentage,Total,Total,Total,Ireland,2025,5.3
Annual,Percentage,Total,Total,Total,Greece,2003,
Annual,Percentage,Total,Total,Total,Greece,2004,24.7
Annual,Percentage,Total,Total,Total,Greece,2005,22.7
Annual,Percentage,Total,Total,Total,Greece,2006,24.6
Annual,Percentage,Total,Total,Total,Greece,2007,15.8
Annual,Percentage,Total,Total,Total,Greece,2008,22.2
Annual,Percentage,Total,Total,Total,Greece,2009,21.8
Annual,Percentage,Total,Total,Total,Greece,2010,18.1
Annual,Percentage,Total,Total,Total,Greece,2011,24.2
Annual,Percentage,Total,Total,Total,Greece,2012,33.1
Annual,Percentage,Total,Total,Total,Greece,2013,36.9
Annual,Percentage,Total,Total,Total,Greece,2014,44.9
Annual,Percentage,Total,Total,Total,Greece,2015,45.5
Annual,Percentage,Total,Total,Total,Greece,2016,40.5
Annual,Percentage,Total,Total,Total,Greece,2017,39.6
Annual,Percentage,Total,Total,Total,Greece,2018,39.5
Annual,Percentage,Total,Total,Total,Greece,2019,36.2
Annual,Percentage,Total,Total,Total,Greece,2020,33.3
Annual,Percentage,Total,Total,Total,Greece,2021,28.8
Annual,Percentage,Total,Total,Total,Greece,2022,26.7
Annual,Percentage,Total,Total,Total,Greece,2023,28.5
Annual,Percentage,Total,Total,Total,Greece,2024,28.9
Annual,Percentage,Total,Total,Total,Greece,2025,26.4
Annual,Percentage,Total,Total,Total,Spain,2003,
Annual,Percentage,Total,Total,Total,Spain,2004,4.9
Annual,Percentage,Total,Total,Total,Spain,2005,5.3
Annual,Percentage,Total,Total,Total,Spain,2006,7.4
Annual,Percentage,Total,Total,Total,Spain,2007,8.3
Annual,Percentage,Total,Total,Total,Spain,2008,9.4
Annual,Percentage,Total,Total,Total,Spain,2009,10.4
Annual,Percentage,Total,Total,Total,Spain,2010,9.7
Annual,Percentage,Total,Total,Total,Spain,2011,10.0
Annual,Percentage,Total,Total,Total,Spain,2012,10.7
Annual,Percentage,Total,Total,Total,Spain,2013,10.3
Annual,Percentage,Total,Total,Total,Spain,2014,10.9
Annual,Percentage,Total,Total,Total,Spain,2015,10.3
Annual,Percentage,Total,Total,Total,Spain,2016,10.2
Annual,Percentage,Total,Total,Total,Spain,2017,9.8
Annual,Percentage,Total,Total,Total,Spain,2018,8.9
Annual,Percentage,Total,Total,Total,Spain,2019,8.5
Annual,Percentage,Total,Total,Total,Spain,2020,8.2
Annual,Percentage,Total,Total,Total,Spain,2021,9.9
Annual,Percentage,Total,Total,Total,Spain,2022,9.2
Annual,Percentage,Total,Total,Total,Spain,2023,8.2
Annual,Percentage,Total,Total,Total,Spain,2024,7.8
Annual,Percentage,Total,Total,Total,Spain,2025,7.2
Annual,Percentage,Total,Total,Total,France,2003,
Annual,Percentage,Total,Total,Total,France,2004,5.4
Annual,Percentage,Total,Total,Total,France,2005,5.3
Annual,Percentage,Total,Total,Total,France,2006,6.0
Annual,Percentage,Total,Total,Total,France,2007,5.7
Annual,Percentage,Total,Total,Total,France,2008,4.2
Annual,Percentage,Total,Total,Total,France,2009,4.0
Annual,Percentage,Total,Total,Total,France,2010,5.1
Annual,Percentage,Total,Total,Total,France,2011,5.2
Annual,Percentage,Total,Total,Total,France,2012,5.2
Annual,Percentage,Total,Total,Total,France,2013,5.2
Annual,Percentage,Total,Total,Total,France,2014,5.1
Annual,Percentage,Total,Total,Total,France,2015,5.7
Annual,Percentage,Total,Total,Total,France,2016,5.2
Annual,Percentage,Total,Total,Total,France,2017,5.0
Annual,Percentage,Total,Total,Total,France,2018,4.7
Annual,Percentage,Total,Total,Total,France,2019,5.5
Annual,Percentage,Total,Total,Total,France,2020,5.6
Annual,Percentage,Total,Total,Total,France,2021,
Annual,Percentage,Total,Total,Total,France,2022,6.5
Annual,Percentage,Total,Total,Total,France,2023,6.5
Annual,Percentage,Total,Total,Total,France,2024,7.0
Annual,Percentage,Total,Total,Total,France,2025,6.4
Annual,Percentage,Total,Total,Total,Croatia,2003,
Annual,Percentage,Total,Total,Total,Croatia,2004,
Annual,Percentage,Total,Total,Total,Croatia,2005,
Annual,Percentage,Total,Total,Total,Croatia,2006,
Annual,Percentage,Total,Total,Total,Croatia,2007,
Annual,Percentage,Total,Total,Total,Croatia,2008,
Annual,Percentage,Total,Total,Total,Croatia,2009,
Annual,Percentage,Total,Total,Total,Croatia,2010,14.1
Annual,Percentage,Total,Total,Total,Croatia,2011,8.0
Annual,Percentage,Total,Total,Total,Croatia,2012,6.8
Annual,Percentage,Total,Total,Total,Croatia,2013,8.4
Annual,Percentage,Total,Total,Total,Croatia,2014,7.5
Annual,Percentage,Total,Total,Total,Croatia,2015,7.2
Annual,Percentage,Total,Total,Total,Croatia,2016,6.4
Annual,Percentage,Total,Total,Total,Croatia,2017,5.8
Annual,Percentage,Total,Total,Total,Croatia,2018,5.1
Annual,Percentage,Total,Total,Total,Croatia,2019,4.7
Annual,Percentage,Total,Total,Total,Croatia,2020,4.2
Annual,Percentage,Total,Total,Total,Croatia,2021,4.5
Annual,Percentage,Total,Total,Total,Croatia,2022,3.8
Annual,Percentage,Total,Total,Total,Croatia,2023,4.0
Annual,Percentage,Total,Total,Total,Croatia,2024,3.7
Annual,Percentage,Total,Total,Total,Croatia,2025,3.2
Annual,Percentage,Total,Total,Total,Italy,2003,
Annual,Percentage,Total,Total,Total,Italy,2004,12.2
Annual,Percentage,Total,Total,Total,Italy,2005,12.6
Annual,Percentage,Total,Total,Total,Italy,2006,12.2
Annual,Percentage,Total,Total,Total,Italy,2007,7.5
Annual,Percentage,Total,Total,Total,Italy,2008,8.3
Annual,Percentage,Total,Total,Total,Italy,2009,7.8
Annual,Percentage,Total,Total,Total,Italy,2010,7.7
Annual,Percentage,Total,Total,Total,Italy,2011,8.7
Annual,Percentage,Total,Total,Total,Italy,2012,8.1
Annual,Percentage,Total,Total,Total,Italy,2013,8.9
Annual,Percentage,Total,Total,Total,Italy,2014,8.5
Annual,Percentage,Total,Total,Total,Italy,2015,8.6
Annual,Percentage,Total,Total,Total,Italy,2016,9.6
Annual,Percentage,Total,Total,Total,Italy,2017,8.2
Annual,Percentage,Total,Total,Total,Italy,2018,8.2
Annual,Percentage,Total,Total,Total,Italy,2019,8.7
Annual,Percentage,Total,Total,Total,Italy,2020,7.2
Annual,Percentage,Total,Total,Total,Italy,2021,7.2
Annual,Percentage,Total,Total,Total,Italy,2022,6.6
Annual,Percentage,Total,Total,Total,Italy,2023,5.7
Annual,Percentage,Total,Total,Total,Italy,2024,5.1
Annual,Percentage,Total,Total,Total,Italy,2025,5.0
Annual,Percentage,Total,Total,Total,Cyprus,2003,
Annual,Percentage,Total,Total,Total,Cyprus,2004,
Annual,Percentage,Total,Total,Total,Cyprus,2005,6.6
Annual,Percentage,Total,Total,Total,Cyprus,2006,3.0
Annual,Percentage,Total,Total,Total,Cyprus,2007,1.7
Annual,Percentage,Total,Total,Total,Cyprus,2008,1.8
Annual,Percentage,Total,Total,Total,Cyprus,2009,2.4
Annual,Percentage,Total,Total,Total,Cyprus,2010,3.1
Annual,Percentage,Total,Total,Total,Cyprus,2011,3.1
Annual,Percentage,Total,Total,Total,Cyprus,2012,3.3
Annual,Percentage,Total,Total,Total,Cyprus,2013,3.3
Annual,Percentage,Total,Total,Total,Cyprus,2014,4.0
Annual,Percentage,Total,Total,Total,Cyprus,2015,3.9
Annual,Percentage,Total,Total,Total,Cyprus,2016,3.1
Annual,Percentage,Total,Total,Total,Cyprus,2017,2.8
Annual,Percentage,Total,Total,Total,Cyprus,2018,2.0
Annual,Percentage,Total,Total,Total,Cyprus,2019,2.2
Annual,Percentage,Total,Total,Total,Cyprus,2020,1.9
Annual,Percentage,Total,Total,Total,Cyprus,2021,2.4
Annual,Percentage,Total,Total,Total,Cyprus,2022,2.6
Annual,Percentage,Total,Total,Total,Cyprus,2023,2.6
Annual,Percentage,Total,Total,Total,Cyprus,2024,2.4
Annual,Percentage,Total,Total,Total,Cyprus,2025,2.4
Annual,Percentage,Total,Total,Total,Latvia,2003,
Annual,Percentage,Total,Total,Total,Latvia,2004,
Annual,Percentage,Total,Total,Total,Latvia,2005,12.8
Annual,Percentage,Total,Total,Total,Latvia,2006,10.6
Annual,Percentage,Total,Total,Total,Latvia,2007,9.9
Annual,Percentage,Total,Total,Total,Latvia,2008,8.7
Annual,Percentage,Total,Total,Total,Latvia,2009,9.3
Annual,Percentage,Total,Total,Total,Latvia,2010,9.8
Annual,Percentage,Total,Total,Total,Latvia,2011,12.5
Annual,Percentage,Total,Total,Total,Latvia,2012,11.2
Annual,Percentage,Total,Total,Total,Latvia,2013,11.4
Annual,Percentage,Total,Total,Total,Latvia,2014,9.6
Annual,Percentage,Total,Total,Total,Latvia,2015,8.1
Annual,Percentage,Total,Total,Total,Latvia,2016,7.0
Annual,Percentage,Total,Total,Total,Latvia,2017,6.9
Annual,Percentage,Total,Total,Total,Latvia,2018,6.7
Annual,Percentage,Total,Total,Total,Latvia,2019,5.4
Annual,Percentage,Total,Total,Total,Latvia,2020,4.8
Annual,Percentage,Total,Total,Total,Latvia,2021,4.9
Annual,Percentage,Total,Total,Total,Latvia,2022,5.4
Annual,Percentage,Total,Total,Total,Latvia,2023,7.2
Annual,Percentage,Total,Total,Total,Latvia,2024,6.7
Annual,Percentage,Total,Total,Total,Latvia,2025,5.7
Annual,Percentage,Total,Total,Total,Lithuania,2003,
Annual,Percentage,Total,Total,Total,Lithuania,2004,
Annual,Percentage,Total,Total,Total,Lithuania,2005,9.0
Annual,Percentage,Total,Total,Total,Lithuania,2006,6.9
Annual,Percentage,Total,Total,Total,Lithuania,2007,4.8
Annual,Percentage,Total,Total,Total,Lithuania,2008,5.0
Annual,Percentage,Total,Total,Total,Lithuania,2009,5.6
Annual,Percentage,Total,Total,Total,Lithuania,2010,10.6
Annual,Percentage,Total,Total,Total,Lithuania,2011,11.1
Annual,Percentage,Total,Total,Total,Lithuania,2012,8.9
Annual,Percentage,Total,Total,Total,Lithuania,2013,8.2
Annual,Percentage,Total,Total,Total,Lithuania,2014,7.1
Annual,Percentage,Total,Total,Total,Lithuania,2015,9.1
Annual,Percentage,Total,Total,Total,Lithuania,2016,7.8
Annual,Percentage,Total,Total,Total,Lithuania,2017,7.2
Annual,Percentage,Total,Total,Total,Lithuania,2018,5.6
Annual,Percentage,Total,Total,Total,Lithuania,2019,4.8
Annual,Percentage,Total,Total,Total,Lithuania,2020,2.7
Annual,Percentage,Total,Total,Total,Lithuania,2021,2.7
Annual,Percentage,Total,Total,Total,Lithuania,2022,3.5
Annual,Percentage,Total,Total,Total,Lithuania,2023,5.2
Annual,Percentage,Total,Total,Total,Lithuania,2024,6.2
Annual,Percentage,Total,Total,Total,Lithuania,2025,5.7
Annual,Percentage,Total,Total,Total,Luxembourg,2003,3.6
Annual,Percentage,Total,Total,Total,Luxembourg,2004,4.5
Annual,Percentage,Total,Total,Total,Luxembourg,2005,3.8
Annual,Percentage,Total,Total,Total,Luxembourg,2006,4.8
Annual,Percentage,Total,Total,Total,Luxembourg,2007,3.9
Annual,Percentage,Total,Total,Total,Luxembourg,2008,3.7
Annual,Percentage,Total,Total,Total,Luxembourg,2009,3.7
Annual,Percentage,Total,Total,Total,Luxembourg,2010,4.7
Annual,Percentage,Total,Total,Total,Luxembourg,2011,4.2
Annual,Percentage,Total,Total,Total,Luxembourg,2012,4.9
Annual,Percentage,Total,Total,Total,Luxembourg,2013,5.6
Annual,Percentage,Total,Total,Total,Luxembourg,2014,6.8
Annual,Percentage,Total,Total,Total,Luxembourg,2015,6.0
Annual,Percentage,Total,Total,Total,Luxembourg,2016,7.0
Annual,Percentage,Total,Total,Total,Luxembourg,2017,7.1
Annual,Percentage,Total,Total,Total,Luxembourg,2018,9.3
Annual,Percentage,Total,Total,Total,Luxembourg,2019,10.1
Annual,Percentage,Total,Total,Total,Luxembourg,2020,8.5
Annual,Percentage,Total,Total,Total,Luxembourg,2021,5.1
Annual,Percentage,Total,Total,Total,Luxembourg,2022,9.0
Annual,Percentage,Total,Total,Total,Luxembourg,2023,11.5
Annual,Percentage,Total,Total,Total,Luxembourg,2024,8.0
Annual,Percentage,Total,Total,Total,Luxembourg,2025,8.1
Annual,Percentage,Total,Total,Total,Hungary,2003,
Annual,Percentage,Total,Total,Total,Hungary,2004,
Annual,Percentage,Total,Total,Total,Hungary,2005,18.1
Annual,Percentage,Total,Total,Total,Hungary,2006,12.3
Annual,Percentage,Total,Total,Total,Hungary,2007,10.9
Annual,Percentage,Total,Total,Total,Hungary,2008,11.6
Annual,Percentage,Total,Total,Total,Hungary,2009,8.9
Annual,Percentage,Total,Total,Total,Hungary,2010,11.3
Annual,Percentage,Total,Total,Total,Hungary,2011,13.0
Annual,Percentage,Total,Total,Total,Hungary,2012,14.7
Annual,Percentage,Total,Total,Total,Hungary,2013,14.3
Annual,Percentage,Total,Total,Total,Hungary,2014,12.8
Annual,Percentage,Total,Total,Total,Hungary,2015,8.5
Annual,Percentage,Total,Total,Total,Hungary,2016,8.8
Annual,Percentage,Total,Total,Total,Hungary,2017,10.7
Annual,Percentage,Total,Total,Total,Hungary,2018,9.6
Annual,Percentage,Total,Total,Total,Hungary,2019,3.9
Annual,Percentage,Total,Total,Total,Hungary,2020,3.7
Annual,Percentage,Total,Total,Total,Hungary,2021,2.7
Annual,Percentage,Total,Total,Total,Hungary,2022,8.1
Annual,Percentage,Total,Total,Total,Hungary,2023,7.3
Annual,Percentage,Total,Total,Total,Hungary,2024,9.0
Annual,Percentage,Total,Total,Total,Hungary,2025,5.3
Annual,Percentage,Total,Total,Total,Malta,2003,
Annual,Percentage,Total,Total,Total,Malta,2004,
Annual,Percentage,Total,Total,Total,Malta,2005,1.7
Annual,Percentage,Total,Total,Total,Malta,2006,1.8
Annual,Percentage,Total,Total,Total,Malta,2007,2.5
Annual,Percentage,Total,Total,Total,Malta,2008,3.3
Annual,Percentage,Total,Total,Total,Malta,2009,2.8
Annual,Percentage,Total,Total,Total,Malta,2010,3.7
Annual,Percentage,Total,Total,Total,Malta,2011,3.0
Annual,Percentage,Total,Total,Total,Malta,2012,2.6
Annual,Percentage,Total,Total,Total,Malta,2013,2.5
Annual,Percentage,Total,Total,Total,Malta,2014,1.6
Annual,Percentage,Total,Total,Total,Malta,2015,1.1
Annual,Percentage,Total,Total,Total,Malta,2016,1.4
Annual,Percentage,Total,Total,Total,Malta,2017,1.4
Annual,Percentage,Total,Total,Total,Malta,2018,1.7
Annual,Percentage,Total,Total,Total,Malta,2019,2.6
Annual,Percentage,Total,Total,Total,Malta,2020,2.8
Annual,Percentage,Total,Total,Total,Malta,2021,2.7
Annual,Percentage,Total,Total,Total,Malta,2022,2.9
Annual,Percentage,Total,Total,Total,Malta,2023,6.0
Annual,Percentage,Total,Total,Total,Malta,2024,5.9
Annual,Percentage,Total,Total,Total,Malta,2025,6.0
Annual,Percentage,Total,Total,Total,Netherlands,2003,
Annual,Percentage,Total,Total,Total,Netherlands,2004,
Annual,Percentage,Total,Total,Total,Netherlands,2005,20.2
Annual,Percentage,Total,Total,Total,Netherlands,2006,19.7
Annual,Percentage,Total,Total,Total,Netherlands,2007,18.3
Annual,Percentage,Total,Total,Total,Netherlands,2008,13.7
Annual,Percentage,Total,Total,Total,Netherlands,2009,13.1
Annual,Percentage,Total,Total,Total,Netherlands,2010,14.0
Annual,Percentage,Total,Total,Total,Netherlands,2011,14.5
Annual,Percentage,Total,Total,Total,Netherlands,2012,14.4
Annual,Percentage,Total,Total,Total,Netherlands,2013,15.7
Annual,Percentage,Total,Total,Total,Netherlands,2014,15.4
Annual,Percentage,Total,Total,Total,Netherlands,2015,14.9
Annual,Percentage,Total,Total,Total,Netherlands,2016,10.7
Annual,Percentage,Total,Total,Total,Netherlands,2017,9.4
Annual,Percentage,Total,Total,Total,Netherlands,2018,9.4
Annual,Percentage,Total,Total,Total,Netherlands,2019,9.9
Annual,Percentage,Total,Total,Total,Netherlands,2020,8.3
Annual,Percentage,Total,Total,Total,Netherlands,2021,8.3
Annual,Percentage,Total,Total,Total,Netherlands,2022,10.0
Annual,Percentage,Total,Total,Total,Netherlands,2023,9.3
Annual,Percentage,Total,Total,Total,Netherlands,2024,6.9
Annual,Percentage,Total,Total,Total,Netherlands,2025,6.5
Annual,Percentage,Total,Total,Total,Austria,2003,
Annual,Percentage,Total,Total,Total,Austria,2004,7.9
Annual,Percentage,Total,Total,Total,Austria,2005,4.6
Annual,Percentage,Total,Total,Total,Austria,2006,5.0
Annual,Percentage,Total,Total,Total,Austria,2007,5.4
Annual,Percentage,Total,Total,Total,Austria,2008,8.5
Annual,Percentage,Total,Total,Total,Austria,2009,8.0
Annual,Percentage,Total,Total,Total,Austria,2010,7.5
Annual,Percentage,Total,Total,Total,Austria,2011,7.8
Annual,Percentage,Total,Total,Total,Austria,2012,7.0
Annual,Percentage,Total,Total,Total,Austria,2013,7.2
Annual,Percentage,Total,Total,Total,Austria,2014,6.6
Annual,Percentage,Total,Total,Total,Austria,2015,6.4
Annual,Percentage,Total,Total,Total,Austria,2016,7.2
Annual,Percentage,Total,Total,Total,Austria,2017,7.1
Annual,Percentage,Total,Total,Total,Austria,2018,6.8
Annual,Percentage,Total,Total,Total,Austria,2019,7.0
